id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2017-191507,2017-09-25,000001,Vente,685000,5,,RUE DE LA POMME,6988,31000,31555,Toulouse,31,,,31555819AB0325,,,138,,82,,,,,,,,2,3,Dépendance,,0,,,,,,1.44635,43.601984
2017-191508,2017-08-31,000001,Vente,300000,44,,RUE SARAH BERNHARDT,8153,31200,31555,Toulouse,31,,,31555830AH0879,,,,,,,,,,,,,0,1,Maison,104,4,S,sols,,,314,1.437929,43.651349
2017-191508,2017-08-31,000001,Vente,300000,44,,RUE SARAH BERNHARDT,8153,31200,31555,Toulouse,31,,,31555830AH0880,,,,,,,,,,,,,0,,,,,S,sols,,,2,,
2017-191508,2017-08-31,000001,Vente,300000,287,,RTE DE LAUNAGUET,5096,31200,31555,Toulouse,31,,,31555830AH0884,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,3,,
2017-191508,2017-08-31,000001,Vente,300000,287,,RTE DE LAUNAGUET,5096,31200,31555,Toulouse,31,,,31555830AH0885,,,,,,,,,,,,,0,,,,,S,sols,,,189,1.438069,43.651338
2017-191509,2017-09-16,000001,Vente,116000,1,,PL DUPUY,2828,31000,31555,Toulouse,31,,,31555821AC0192,,,39,26.06,,,,,,,,,1,2,Appartement,28,2,,,,,,1.453444,43.600431
2017-191510,2017-09-13,000001,Vente,159293,35,,AV MAURICE BOURGES-MAUNOURY,5789,31200,31555,Toulouse,31,,,31555831AV0669,,,66,97.56,,,,,,,,,1,1,Maison,89,5,,,,,,1.451781,43.635831
2017-191511,2017-09-08,000001,Vente,57500,2,,CHE DE NICOL,6262,31200,31555,Toulouse,31,,,31555833AH0019,,,10,17.14,,,,,,,,,1,2,Appartement,15,1,,,,,,1.475081,43.625296
2017-191512,2017-09-01,000001,Vente,60000,25,,RUE DU PRINTEMPS,7140,31000,31555,Toulouse,31,,,31555823AB0196,,,115,15.27,,,,,,,,,1,2,Appartement,23,1,,,,,,1.444881,43.613818
2017-191513,2017-08-29,000001,Vente,297152,188,,AV DE FRONTON,3620,31200,31555,Toulouse,31,,,31555830AI0093,,,389,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.434681,43.642915
2017-191513,2017-08-29,000001,Vente,297152,188,,AV DE FRONTON,3620,31200,31555,Toulouse,31,,,31555830AI0093,,,314,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.434681,43.642915
2017-191513,2017-08-29,000001,Vente,297152,188,,AV DE FRONTON,3620,31200,31555,Toulouse,31,,,31555830AI0093,,,313,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.434681,43.642915
2017-191513,2017-08-29,000001,Vente,297152,188,,AV DE FRONTON,3620,31200,31555,Toulouse,31,,,31555830AI0093,,,178,129.7,,,,,,,,,1,2,Appartement,133,4,,,,,,1.434681,43.642915
2017-191515,2017-09-15,000001,Vente,28000,5,,AV JEAN RIEUX,4652,31500,31555,Toulouse,31,,,31555809AB0101,,,136,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.457592,43.598608
2017-191515,2017-09-15,000001,Vente,28000,5,,AV JEAN RIEUX,4652,31500,31555,Toulouse,31,,,31555809AB0101,,,135,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.457592,43.598608
2017-191516,2017-09-04,000001,Vente,208002,2,,RUE ACHILLE VIADIEU,0040,31400,31555,Toulouse,31,,,31555813AD0176,,,190,,204,,,,,,,,2,2,Appartement,71,3,,,,,,1.444597,43.584513
2017-191516,2017-09-04,000001,Vente,208002,2,,RUE ACHILLE VIADIEU,0040,31400,31555,Toulouse,31,,,31555813AD0176,,,190,,204,,,,,,,,2,2,Appartement,65,3,,,,,,1.444597,43.584513
2017-191516,2017-09-04,000001,Vente,208002,2,,RUE ACHILLE VIADIEU,0040,31400,31555,Toulouse,31,,,31555813AD0176,,,190,,204,,,,,,,,2,2,Appartement,67,3,,,,,,1.444597,43.584513
2017-191516,2017-09-04,000001,Vente,208002,2,,RUE ACHILLE VIADIEU,0040,31400,31555,Toulouse,31,,,31555813AD0176,,,190,,204,,,,,,,,2,2,Appartement,67,3,,,,,,1.444597,43.584513
2017-191516,2017-09-04,000001,Vente,208002,2,,RUE ACHILLE VIADIEU,0040,31400,31555,Toulouse,31,,,31555813AD0176,,,190,,204,,,,,,,,2,2,Appartement,71,3,,,,,,1.444597,43.584513
2017-191516,2017-09-04,000001,Vente,208002,2,,RUE ACHILLE VIADIEU,0040,31400,31555,Toulouse,31,,,31555813AD0176,,,190,,204,,,,,,,,2,2,Appartement,70,3,,,,,,1.444597,43.584513
2017-191516,2017-09-04,000001,Vente,208002,2,,RUE ACHILLE VIADIEU,0040,31400,31555,Toulouse,31,,,31555813AD0176,,,190,,204,,,,,,,,2,2,Appartement,50,2,,,,,,1.444597,43.584513
2017-191516,2017-09-04,000001,Vente,208002,2,,RUE ACHILLE VIADIEU,0040,31400,31555,Toulouse,31,,,31555813AD0176,,,190,,204,,,,,,,,2,2,Appartement,87,4,,,,,,1.444597,43.584513
2017-191516,2017-09-04,000001,Vente,208002,2,,RUE ACHILLE VIADIEU,0040,31400,31555,Toulouse,31,,,31555813AD0176,,,190,,204,,,,,,,,2,2,Appartement,67,3,,,,,,1.444597,43.584513
2017-191516,2017-09-04,000001,Vente,208002,2,,RUE ACHILLE VIADIEU,0040,31400,31555,Toulouse,31,,,31555813AD0176,,,190,,204,,,,,,,,2,2,Appartement,87,4,,,,,,1.444597,43.584513
2017-191516,2017-09-04,000001,Vente,208002,2,,RUE ACHILLE VIADIEU,0040,31400,31555,Toulouse,31,,,31555813AD0176,,,190,,204,,,,,,,,2,2,Appartement,87,4,,,,,,1.444597,43.584513
2017-191516,2017-09-04,000001,Vente,208002,2,,RUE ACHILLE VIADIEU,0040,31400,31555,Toulouse,31,,,31555813AD0176,,,190,,204,,,,,,,,2,3,Dépendance,,0,,,,,,1.444597,43.584513
2017-191516,2017-09-04,000001,Vente,208002,2,,RUE ACHILLE VIADIEU,0040,31400,31555,Toulouse,31,,,31555813AD0176,,,190,,204,,,,,,,,2,3,Dépendance,,0,,,,,,1.444597,43.584513
2017-191516,2017-09-04,000001,Vente,208002,2,,RUE ACHILLE VIADIEU,0040,31400,31555,Toulouse,31,,,31555813AD0176,,,190,,204,,,,,,,,2,3,Dépendance,,0,,,,,,1.444597,43.584513
2017-191516,2017-09-04,000001,Vente,208002,2,,RUE ACHILLE VIADIEU,0040,31400,31555,Toulouse,31,,,31555813AD0176,,,190,,204,,,,,,,,2,2,Appartement,44,2,,,,,,1.444597,43.584513
2017-191516,2017-09-04,000001,Vente,208002,2,,RUE ACHILLE VIADIEU,0040,31400,31555,Toulouse,31,,,31555813AD0176,,,190,,204,,,,,,,,2,2,Appartement,65,3,,,,,,1.444597,43.584513
2017-191516,2017-09-04,000001,Vente,208002,2,,RUE ACHILLE VIADIEU,0040,31400,31555,Toulouse,31,,,31555813AD0176,,,190,,204,,,,,,,,2,2,Appartement,44,2,,,,,,1.444597,43.584513
2017-191516,2017-09-04,000001,Vente,208002,2,,RUE ACHILLE VIADIEU,0040,31400,31555,Toulouse,31,,,31555813AD0176,,,190,,204,,,,,,,,2,2,Appartement,71,3,,,,,,1.444597,43.584513
2017-191516,2017-09-04,000001,Vente,208002,2,,RUE ACHILLE VIADIEU,0040,31400,31555,Toulouse,31,,,31555813AD0176,,,190,,204,,,,,,,,2,2,Appartement,70,3,,,,,,1.444597,43.584513
2017-191516,2017-09-04,000001,Vente,208002,2,,RUE ACHILLE VIADIEU,0040,31400,31555,Toulouse,31,,,31555813AD0176,,,190,,204,,,,,,,,2,2,Appartement,50,2,,,,,,1.444597,43.584513
2017-191516,2017-09-04,000001,Vente,208002,2,,RUE ACHILLE VIADIEU,0040,31400,31555,Toulouse,31,,,31555813AD0176,,,190,,204,,,,,,,,2,2,Appartement,70,3,,,,,,1.444597,43.584513
2017-191516,2017-09-04,000001,Vente,208002,2,,RUE ACHILLE VIADIEU,0040,31400,31555,Toulouse,31,,,31555813AD0176,,,190,,204,,,,,,,,2,2,Appartement,50,2,,,,,,1.444597,43.584513
2017-191516,2017-09-04,000001,Vente,208002,2,,RUE ACHILLE VIADIEU,0040,31400,31555,Toulouse,31,,,31555813AD0176,,,190,,204,,,,,,,,2,2,Appartement,87,4,,,,,,1.444597,43.584513
2017-191516,2017-09-04,000001,Vente,208002,2,,RUE ACHILLE VIADIEU,0040,31400,31555,Toulouse,31,,,31555813AD0176,,,190,,204,,,,,,,,2,2,Appartement,67,3,,,,,,1.444597,43.584513
2017-191516,2017-09-04,000001,Vente,208002,2,,RUE ACHILLE VIADIEU,0040,31400,31555,Toulouse,31,,,31555813AD0176,,,190,,204,,,,,,,,2,2,Appartement,71,3,,,,,,1.444597,43.584513
2017-191516,2017-09-04,000001,Vente,208002,2,,RUE ACHILLE VIADIEU,0040,31400,31555,Toulouse,31,,,31555813AD0176,,,190,,204,,,,,,,,2,2,Appartement,70,3,,,,,,1.444597,43.584513
2017-191516,2017-09-04,000001,Vente,208002,2,,RUE ACHILLE VIADIEU,0040,31400,31555,Toulouse,31,,,31555813AD0176,,,190,,204,,,,,,,,2,2,Appartement,50,2,,,,,,1.444597,43.584513
2017-191516,2017-09-04,000001,Vente,208002,2,,RUE ACHILLE VIADIEU,0040,31400,31555,Toulouse,31,,,31555813AD0176,,,190,,204,,,,,,,,2,3,Dépendance,,0,,,,,,1.444597,43.584513
2017-191516,2017-09-04,000001,Vente,208002,2,,RUE ACHILLE VIADIEU,0040,31400,31555,Toulouse,31,,,31555813AD0176,,,190,,204,,,,,,,,2,3,Dépendance,,0,,,,,,1.444597,43.584513
2017-191516,2017-09-04,000001,Vente,208002,2,,RUE ACHILLE VIADIEU,0040,31400,31555,Toulouse,31,,,31555813AD0176,,,190,,204,,,,,,,,2,3,Dépendance,,0,,,,,,1.444597,43.584513
2017-191516,2017-09-04,000001,Vente,208002,2,,RUE ACHILLE VIADIEU,0040,31400,31555,Toulouse,31,,,31555813AD0176,,,190,,204,,,,,,,,2,3,Dépendance,,0,,,,,,1.444597,43.584513
2017-191516,2017-09-04,000001,Vente,208002,2,,RUE ACHILLE VIADIEU,0040,31400,31555,Toulouse,31,,,31555813AD0176,,,190,,204,,,,,,,,2,3,Dépendance,,0,,,,,,1.444597,43.584513
2017-191516,2017-09-04,000001,Vente,208002,2,,RUE ACHILLE VIADIEU,0040,31400,31555,Toulouse,31,,,31555813AD0176,,,190,,204,,,,,,,,2,3,Dépendance,,0,,,,,,1.444597,43.584513
2017-191516,2017-09-04,000001,Vente,208002,2,,RUE ACHILLE VIADIEU,0040,31400,31555,Toulouse,31,,,31555813AD0176,,,190,,204,,,,,,,,2,3,Dépendance,,0,,,,,,1.444597,43.584513
2017-191516,2017-09-04,000001,Vente,208002,2,,RUE ACHILLE VIADIEU,0040,31400,31555,Toulouse,31,,,31555813AD0176,,,190,,204,,,,,,,,2,3,Dépendance,,0,,,,,,1.444597,43.584513
2017-191516,2017-09-04,000001,Vente,208002,2,,RUE ACHILLE VIADIEU,0040,31400,31555,Toulouse,31,,,31555813AD0176,,,190,,204,,,,,,,,2,3,Dépendance,,0,,,,,,1.444597,43.584513
2017-191516,2017-09-04,000001,Vente,208002,2,,RUE ACHILLE VIADIEU,0040,31400,31555,Toulouse,31,,,31555813AD0176,,,190,,204,,,,,,,,2,3,Dépendance,,0,,,,,,1.444597,43.584513
2017-191516,2017-09-04,000001,Vente,208002,2,,RUE ACHILLE VIADIEU,0040,31400,31555,Toulouse,31,,,31555813AD0176,,,190,,204,,,,,,,,2,3,Dépendance,,0,,,,,,1.444597,43.584513
2017-191516,2017-09-04,000001,Vente,208002,2,,RUE ACHILLE VIADIEU,0040,31400,31555,Toulouse,31,,,31555813AD0176,,,190,,204,,,,,,,,2,3,Dépendance,,0,,,,,,1.444597,43.584513
2017-191517,2017-09-11,000001,Vente en l'état futur d'achèvement,197900,,,CHE DE PECHBUSQUE,6684,31400,31555,Toulouse,31,,,31555839AN0141,,,30,,,,,,,,,,1,,,,,,,,,,1.452307,43.546491
2017-191517,2017-09-11,000001,Vente en l'état futur d'achèvement,197900,,,CHE DE PECHBUSQUE,6684,31400,31555,Toulouse,31,,,31555839AN0141,,,78,,,,,,,,,,1,,,,,,,,,,1.452307,43.546491
2017-191518,2017-09-13,000001,Vente en l'état futur d'achèvement,195900,,,CHE DE PECHBUSQUE,6684,31400,31555,Toulouse,31,,,31555839AN0141,,,52,,,,,,,,,,1,,,,,,,,,,1.452307,43.546491
2017-191518,2017-09-13,000001,Vente en l'état futur d'achèvement,195900,,,CHE DE PECHBUSQUE,6684,31400,31555,Toulouse,31,,,31555839AN0141,,,25,,,,,,,,,,1,,,,,,,,,,1.452307,43.546491
2017-191518,2017-09-13,000001,Vente en l'état futur d'achèvement,195900,,,CHE DE PECHBUSQUE,6684,31400,31555,Toulouse,31,,,31555839AN0141,,,89,,,,,,,,,,1,,,,,,,,,,1.452307,43.546491
2017-191519,2017-09-12,000001,Vente en l'état futur d'achèvement,223770,12,,RUE SIMONE BOUDET,8254,31200,31555,Toulouse,31,,,31555833AN0143,,,38,,,,,,,,,,1,2,Appartement,61,3,,,,,,1.463402,43.629575
2017-191519,2017-09-12,000001,Vente en l'état futur d'achèvement,223770,12,,RUE SIMONE BOUDET,8254,31200,31555,Toulouse,31,,,31555833AN0143,,,150,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.463402,43.629575
2017-191521,2017-08-29,000001,Vente en l'état futur d'achèvement,198000,231,,AV DE CASTRES,1772,31500,31555,Toulouse,31,,,31555835AD0226,,,95,,,,,,,,,,1,2,Appartement,41,2,,,,,,1.487651,43.595401
2017-191521,2017-08-29,000001,Vente en l'état futur d'achèvement,198000,231,,AV DE CASTRES,1772,31500,31555,Toulouse,31,,,31555835AD0226,,,9,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.487651,43.595401
2017-191522,2017-09-01,000001,Vente,290000,54,,RUE RIQUET,7496,31000,31555,Toulouse,31,,,31555821AB0291,,,5,,,,,,,,,,1,2,Appartement,160,5,,,,,,1.454334,43.605507
2017-191522,2017-09-01,000001,Vente,290000,54,,RUE RIQUET,7496,31000,31555,Toulouse,31,,,31555821AB0291,,,1,,,,,,,,,,1,2,Appartement,110,5,,,,,,1.454334,43.605507
2017-191524,2017-09-01,000001,Vente,144750,23,,BD DES MINIMES,5960,31200,31555,Toulouse,31,,,31555803AD0278,,,447,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.446362,43.615762
2017-191524,2017-09-01,000001,Vente,144750,23,,BD DES MINIMES,5960,31200,31555,Toulouse,31,,,31555803AD0278,,,335,,496,55.1,,,,,,,2,2,Appartement,54,2,,,,,,1.446362,43.615762
2017-191525,2017-09-15,000001,Vente en l'état futur d'achèvement,141000,97,B,RTE DE REVEL,7448,31400,31555,Toulouse,31,,,31555836AV0073,,,259,,,,,,,,,,1,2,Appartement,31,1,,,,,,1.492737,43.573485
2017-191525,2017-09-15,000001,Vente en l'état futur d'achèvement,141000,97,B,RTE DE REVEL,7448,31400,31555,Toulouse,31,,,31555836AV0073,,,28,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.492737,43.573485
2017-191526,2017-09-20,000001,Vente,300600,15,,RUE DE L INVENTION,4344,31500,31555,Toulouse,31,,,31555835AD0304,,,,,,,,,,,,,0,1,Maison,85,4,S,sols,,,141,1.490301,43.595725
2017-191527,2017-08-31,000001,Vente,62000,5,,RUE PAUL VALERY,6652,31200,31555,Toulouse,31,,,31555831AS0725,,,691,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.4459,43.632702
2017-191527,2017-08-31,000001,Vente,62000,5,,RUE PAUL VALERY,6652,31200,31555,Toulouse,31,,,31555831AS0725,,,123,31.99,,,,,,,,,1,2,Appartement,32,2,,,,,,1.4459,43.632702
2017-191528,2017-09-22,000001,Vente,91200,15,,AV CRAMPEL,2384,31400,31555,Toulouse,31,,,31555814AD0516,,,11,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.452287,43.584541
2017-191528,2017-09-22,000001,Vente,91200,15,,AV CRAMPEL,2384,31400,31555,Toulouse,31,,,31555814AD0516,,,20,26.73,,,,,,,,,1,2,Appartement,28,1,,,,,,1.452287,43.584541
2017-191529,2017-09-15,000001,Vente,460000,2,,BD DE STRASBOURG,8328,31000,31555,Toulouse,31,,,31555822AB0726,,,1040,100.02,1202,,,,,,,,2,2,Appartement,100,4,,,,,,1.448599,43.606333
2017-191529,2017-09-15,000001,Vente,460000,2,,BD DE STRASBOURG,8328,31000,31555,Toulouse,31,,,31555822AB0726,,,1211,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.448599,43.606333
2017-191530,2017-09-14,000001,Vente,159987,103,,AV CAMILLE PUJOL,1584,31500,31555,Toulouse,31,,,31555807AB0648,,,14,64.57,29,,,,,,,,2,2,Appartement,63,3,,,,,,1.465739,43.601033
2017-191530,2017-09-14,000001,Vente,159987,103,,AV CAMILLE PUJOL,1584,31500,31555,Toulouse,31,,,31555807AB0648,,,44,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.465739,43.601033
2017-191532,2017-09-25,000001,Vente,159000,6,,RUE MASSENET,5768,31400,31555,Toulouse,31,,,31555812AC0449,,,25,56,55,,,,,,,,2,2,Appartement,56,3,,,,,,1.445456,43.583107
2017-191534,2017-09-22,000001,Vente,105000,8,,IMP SIMONE DE BEAUVOIR,8255,31200,31555,Toulouse,31,,,31555830AY0316,,,1306,,,,,,,,,,1,3,Dépendance,,0,,,,,,,
2017-191534,2017-09-22,000001,Vente,105000,8,,IMP SIMONE DE BEAUVOIR,8255,31200,31555,Toulouse,31,,,31555830AY0316,,,1122,63.45,,,,,,,,,1,2,Appartement,64,3,,,,,,,
2017-191536,2017-09-01,000001,Vente,96470,42,,RUE BERNARD ORTET,1084,31500,31555,Toulouse,31,,,31555806AC0522,,,199,25.39,,,,,,,,,1,2,Appartement,25,1,,,,,,1.460493,43.613803
2017-191536,2017-09-01,000001,Vente,96470,40,,RUE BERNARD ORTET,1084,31500,31555,Toulouse,31,,,31555806AC0522,,,110,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.460493,43.613803
2017-191537,2017-09-08,000001,Vente,119000,9,,CHE SANSOU,8140,31500,31555,Toulouse,31,,,31555807AD0429,,,1,46.06,,,,,,,,,1,2,Appartement,49,2,,,,,,1.47299,43.602342
2017-191537,2017-09-08,000001,Vente,119000,9,,CHE SANSOU,8140,31500,31555,Toulouse,31,,,31555807AD0429,,,39,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.47299,43.602342
2017-191539,2017-08-29,000001,Vente,171080,3,,CHEM DU DOCTEUR DIDIER DASQUE,2693,31400,31555,Toulouse,31,,,31555839BC0083,,,247,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.45283,43.554988
2017-191539,2017-08-29,000001,Vente,171080,3,,CHEM DU DOCTEUR DIDIER DASQUE,2693,31400,31555,Toulouse,31,,,31555839BC0083,,,45,,84,62.5,,,,,,,2,2,Appartement,62,3,,,,,,1.45283,43.554988
2017-191542,2017-08-31,000001,Vente,15000,76,,AV DE FRONTON,3620,31200,31555,Toulouse,31,,,31555830AS0167,,,7,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.434168,43.632078
2017-191543,2017-09-06,000001,Vente,150000,28,,RUE BERNARD ORTET,1084,31500,31555,Toulouse,31,,,31555806AC0511,,,113,,137,,,,,,,,2,2,Appartement,54,2,,,,,,1.458981,43.613341
2017-191543,2017-09-06,000001,Vente,150000,26,,RUE BERNARD ORTET,1084,31500,31555,Toulouse,31,,,31555806AC0511,,,452,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.458981,43.613341
2017-191545,2017-09-13,000001,Vente,338850,129,,CHE DE NICOL,6262,31200,31555,Toulouse,31,,,31555833AO0037,,,,,,,,,,,,,0,1,Maison,110,4,S,sols,,,504,1.467164,43.633996
2017-191547,2017-08-31,000001,Vente,15000,76,,AV DE FRONTON,3620,31200,31555,Toulouse,31,,,31555830AS0167,,,4,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.434168,43.632078
2017-191547,2017-08-31,000001,Vente,15000,76,,AV DE FRONTON,3620,31200,31555,Toulouse,31,,,31555830AS0167,,,3,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.434168,43.632078
2017-191548,2017-09-18,000001,Vente en l'état futur d'achèvement,220000,97,B,RTE DE REVEL,7448,31400,31555,Toulouse,31,,,31555836AV0073,,,45,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.492737,43.573485
2017-191548,2017-09-18,000001,Vente en l'état futur d'achèvement,220000,97,B,RTE DE REVEL,7448,31400,31555,Toulouse,31,,,31555836AV0073,,,256,,,,,,,,,,1,2,Appartement,54,3,,,,,,1.492737,43.573485
2017-191549,2017-09-06,000001,Vente,193000,3,,RUE DU MIDI,5936,31400,31555,Toulouse,31,,,31555811AC0281,,,206,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.455862,43.584919
2017-191549,2017-09-06,000001,Vente,193000,3,,RUE DU MIDI,5936,31400,31555,Toulouse,31,,,31555811AC0281,,,29,74.09,69,,,,,,,,2,2,Appartement,65,4,,,,,,1.455862,43.584919
2017-191550,2017-09-06,000001,Vente,141375,26,,RUE BERNARD ORTET,1084,31500,31555,Toulouse,31,,,31555806AC0511,,,16,45.5,26,,,,,,,,2,2,Appartement,45,2,,,,,,1.458981,43.613341
2017-191550,2017-09-06,000001,Vente,141375,26,,RUE BERNARD ORTET,1084,31500,31555,Toulouse,31,,,31555806AC0511,,,216,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.458981,43.613341
2017-191551,2017-09-01,000001,Vente,450000,25,,RUE ROQUELAINE,7604,31000,31555,Toulouse,31,,,31555823AC0510,,,5,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.445832,43.611305
2017-191552,2017-09-16,000001,Vente,12000,126,,ALL DE BARCELONE,0840,31000,31555,Toulouse,31,,,31555827AC0141,,,17,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.422701,43.609788
2017-191552,2017-09-16,000001,Vente,12000,126,,ALL DE BARCELONE,0840,31000,31555,Toulouse,31,,,31555827AC0141,,,16,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.422701,43.609788
2017-191552,2017-09-16,000001,Vente,12000,126,,ALL DE BARCELONE,0840,31000,31555,Toulouse,31,,,31555827AC0141,,,12,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.422701,43.609788
2017-191554,2017-09-13,000001,Vente,125000,138,,AV DE CASTRES,1772,31500,31555,Toulouse,31,,,31555808AD0492,,,9,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.481187,43.597531
2017-191554,2017-09-13,000001,Vente,125000,138,,AV DE CASTRES,1772,31500,31555,Toulouse,31,,,31555808AD0492,,,21,,27,53.55,,,,,,,2,2,Appartement,53,2,,,,,,1.481187,43.597531
2017-191555,2017-09-14,000001,Vente,160000,6,,RUE DU GENERAL FERRIE,3820,31500,31555,Toulouse,31,,,31555834AT0014,,,,,,,,,,,,,0,1,Maison,70,4,S,sols,,,289,1.470968,43.611994
2017-191556,2017-09-14,000001,Vente,396675,16,,RUE VOLTA,8940,31000,31555,Toulouse,31,,,31555823AC0233,,,3,94.91,8,,,,,,,,2,2,Appartement,90,4,,,,,,1.449154,43.613984
2017-191557,2017-09-20,000001,Vente,127500,64,,RUE ACHILLE VIADIEU,0040,31400,31555,Toulouse,31,,,31555813AD0326,,,4,31.32,,,,,,,,,1,2,Appartement,38,2,,,,,,1.444631,43.587542
2017-191557,2017-09-20,000001,Vente,127500,64,,RUE ACHILLE VIADIEU,0040,31400,31555,Toulouse,31,,,31555813AD0326,,,4,31.32,,,,,,,,,1,2,Appartement,21,1,,,,,,1.444631,43.587542
2017-191557,2017-09-20,000001,Vente,127500,64,,RUE ACHILLE VIADIEU,0040,31400,31555,Toulouse,31,,,31555813AD0326,,,4,31.32,,,,,,,,,1,2,Appartement,21,1,,,,,,1.444631,43.587542
2017-191557,2017-09-20,000001,Vente,127500,64,,RUE ACHILLE VIADIEU,0040,31400,31555,Toulouse,31,,,31555813AD0326,,,4,31.32,,,,,,,,,1,2,Appartement,21,1,,,,,,1.444631,43.587542
2017-191557,2017-09-20,000001,Vente,127500,64,,RUE ACHILLE VIADIEU,0040,31400,31555,Toulouse,31,,,31555813AD0326,,,4,31.32,,,,,,,,,1,2,Appartement,21,1,,,,,,1.444631,43.587542
2017-191558,2017-09-15,000001,Vente,550000,11,,RUE SAINT EXPEDIT,7768,31500,31555,Toulouse,31,,,31555808AD0380,,,,,,,,,,,,,0,1,Maison,140,6,S,sols,,,487,1.475004,43.596905
2017-191559,2017-09-20,000001,Vente,65000,6,,AV DES HERBETTES,4211,31400,31555,Toulouse,31,,,31555837AH0157,,,95,20.5,,,,,,,,,1,2,Appartement,21,1,,,,,,1.472209,43.577964
2017-191560,2017-09-06,000001,Vente,339500,11,,BD DE L EMBOUCHURE,2952,31200,31555,Toulouse,31,,,31555802AC0305,,2,,,,,,,,,,,0,,,,,,,,,,1.435737,43.61619
2017-191563,2017-09-26,000001,Vente,179250,4,,RUE DE LA MADELEINE,5488,31000,31555,Toulouse,31,,,31555817AB0138,,,20,,,,,,,,,,1,2,Appartement,47,1,,,,,,,
2017-191565,2017-09-07,000001,Vente,1,,,IMP DES DALHIAS,2466,31200,31555,Toulouse,31,,,31555829AN0417,,,,,,,,,,,,,0,,,,,S,sols,,,3890,1.415961,43.617167
2017-191567,2017-09-11,000001,Vente,78300,1,,RUE D'AIX,0092,31400,31555,Toulouse,31,,,31555812AD0099,,,119,,58,47.31,,,,,,,2,2,Appartement,47,2,,,,,,,
2017-191568,2017-09-12,000001,Vente,100000,6,,RUE VELANE,8748,31000,31555,Toulouse,31,,,31555815AB0349,,,8,28.19,,,,,,,,,1,2,Appartement,31,1,,,,,,1.448338,43.596719
2017-191569,2017-09-22,000001,Vente,1229700,24,,RUE SAINTE ANNE,8004,31000,31555,Toulouse,31,,,31555815AC0016,,,,,,,,,,,,,0,1,Maison,231,8,S,sols,,,162,1.451364,43.599665
2017-191570,2017-09-04,000001,Vente,75000,166,,CHE AMOUROUX,0260,31500,31555,Toulouse,31,,,31555833AI0186,,,85,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.469689,43.630322
2017-191570,2017-09-04,000001,Vente,75000,166,,CHE AMOUROUX,0260,31500,31555,Toulouse,31,,,31555833AI0186,,,9,,,,,,,,,,1,2,Appartement,37,1,,,,,,1.469689,43.630322
2017-191571,2017-09-19,000001,Vente,198790,20,,RUE SAINT LEON,7884,31400,31555,Toulouse,31,,,31555813AD0207,,,42,76.72,98,,,,,,,,2,2,Appartement,74,5,,,,,,1.446259,43.58488
2017-191572,2017-09-11,000001,Vente,168979,2,,RUE ACHILLE VIADIEU,0040,31400,31555,Toulouse,31,,,31555813AD0176,,,196,,209,,,,,,,,2,2,Appartement,87,4,,,,,,1.444597,43.584513
2017-191572,2017-09-11,000001,Vente,168979,2,,RUE ACHILLE VIADIEU,0040,31400,31555,Toulouse,31,,,31555813AD0176,,,196,,209,,,,,,,,2,2,Appartement,70,3,,,,,,1.444597,43.584513
